epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,13416.9,1.36866,1.00498,1.31667,0.78314,0.87274,0.85238,0.539,1.14064,0.86762,1.25473,0.008317,0.008317,0.008317
19,14114.9,1.36537,1.00212,1.30526,0.78394,0.86968,0.8543,0.53998,1.1435,0.8645,1.25694,0.008218,0.008218,0.008218
20,14821.3,1.3484,0.99828,1.30747,0.787,0.87316,0.85393,0.54054,1.14079,0.86646,1.25633,0.008119,0.008119,0.008119
21,15543.6,1.3558,0.99184,1.31188,0.78614,0.87886,0.85717,0.54269,1.14305,0.86341,1.25685,0.00802,0.00802,0.00802
22,16257.6,1.35399,0.98751,1.30857,0.78827,0.88075,0.85661,0.54488,1.13902,0.86061,1.25555,0.007921,0.007921,0.007921
23,16978,1.35148,0.97669,1.31039,0.7905,0.87809,0.85731,0.54652,1.13909,0.85631,1.25632,0.007822,0.007822,0.007822
24,17685.9,1.34383,0.97906,1.30368,0.7894,0.87779,0.85752,0.54644,1.13676,0.85762,1.25498,0.007723,0.007723,0.007723
25,18407.6,1.34018,0.96739,1.30155,0.79027,0.88245,0.85869,0.54795,1.13587,0.85524,1.2534,0.007624,0.007624,0.007624
26,19108.5,1.33628,0.94737,1.28854,0.79089,0.88288,0.85956,0.54873,1.13459,0.8539,1.25156,0.007525,0.007525,0.007525
27,19822,1.327,0.95728,1.29258,0.78742,0.88623,0.85952,0.54959,1.13295,0.85215,1.24995,0.007426,0.007426,0.007426
28,20533.8,1.33567,0.95634,1.29741,0.78889,0.88553,0.85938,0.54976,1.13254,0.85126,1.24972,0.007327,0.007327,0.007327
29,21244.6,1.32172,0.95008,1.29059,0.78866,0.88649,0.85918,0.54978,1.13156,0.85156,1.24892,0.007228,0.007228,0.007228
30,21953.3,1.32399,0.94423,1.29564,0.78864,0.88721,0.8592,0.54986,1.13035,0.85057,1.24913,0.007129,0.007129,0.007129
31,22665.8,1.32233,0.92888,1.29254,0.78847,0.88764,0.86001,0.55076,1.12985,0.84873,1.24872,0.00703,0.00703,0.00703
32,228.87,1.31431,0.93953,1.28019,0.78809,0.8884,0.86019,0.55057,1.1301,0.84675,1.24881,0.006931,0.006931,0.006931
33,456.707,1.32515,0.94048,1.28612,0.78844,0.88872,0.85966,0.5507,1.12982,0.84635,1.24849,0.006832,0.006832,0.006832
34,685.757,1.31815,0.94617,1.28781,0.78928,0.88837,0.85953,0.55108,1.12911,0.84455,1.24776,0.006733,0.006733,0.006733
35,914.725,1.32285,0.93598,1.28593,0.78918,0.88834,0.85992,0.55151,1.12931,0.84441,1.24736,0.006634,0.006634,0.006634
36,1142.61,1.30628,0.92206,1.28246,0.78955,0.88868,0.85998,0.55193,1.12899,0.84355,1.24754,0.006535,0.006535,0.006535
37,1372.69,1.31275,0.92591,1.2864,0.78944,0.88848,0.86024,0.55225,1.12877,0.84227,1.24742,0.006436,0.006436,0.006436
38,1601.26,1.30915,0.92338,1.2797,0.78893,0.88813,0.86031,0.55293,1.12934,0.8424,1.24809,0.006337,0.006337,0.006337
39,1828.42,1.30894,0.9123,1.28211,0.78929,0.88843,0.86044,0.55298,1.12984,0.84143,1.24875,0.006238,0.006238,0.006238
40,2055,1.30941,0.91088,1.27714,0.7911,0.887,0.86044,0.55298,1.13002,0.84055,1.24869,0.006139,0.006139,0.006139
41,2283.47,1.30821,0.90048,1.27521,0.79268,0.88618,0.86037,0.55363,1.13037,0.8388,1.24865,0.00604,0.00604,0.00604
42,2513.38,1.30131,0.90015,1.27631,0.79464,0.88414,0.86042,0.55373,1.13036,0.83826,1.24807,0.005941,0.005941,0.005941
43,2741.39,1.29991,0.90476,1.27311,0.79426,0.88531,0.86109,0.55401,1.13063,0.83672,1.24859,0.005842,0.005842,0.005842
44,2968.13,1.29843,0.89285,1.2721,0.79469,0.88629,0.86045,0.55417,1.13099,0.83573,1.24828,0.005743,0.005743,0.005743
45,3194.11,1.29375,0.88398,1.26769,0.79527,0.88644,0.86141,0.55473,1.13089,0.83384,1.24851,0.005644,0.005644,0.005644
46,3423.36,1.28786,0.88132,1.26249,0.79639,0.88506,0.86229,0.55516,1.13149,0.83219,1.24915,0.005545,0.005545,0.005545
47,3652.48,1.28793,0.88263,1.2662,0.79694,0.88521,0.86247,0.55501,1.13175,0.83059,1.24929,0.005446,0.005446,0.005446
48,3879.69,1.28197,0.86962,1.26118,0.79743,0.88601,0.86338,0.55514,1.13216,0.82948,1.24972,0.005347,0.005347,0.005347
49,4108.23,1.29021,0.85874,1.25969,0.79924,0.88414,0.86415,0.55572,1.13221,0.82794,1.24896,0.005248,0.005248,0.005248
50,4333.17,1.2879,0.86005,1.25165,0.80001,0.88495,0.86437,0.55609,1.13256,0.82573,1.24858,0.005149,0.005149,0.005149
51,4559.68,1.27003,0.85917,1.25327,0.80175,0.88538,0.8649,0.55632,1.13309,0.82392,1.24858,0.00505,0.00505,0.00505
52,4789,1.27567,0.8602,1.25495,0.80169,0.88502,0.8655,0.55774,1.1337,0.8227,1.24875,0.004951,0.004951,0.004951
53,5016.53,1.27688,0.85217,1.25059,0.80208,0.88554,0.86598,0.55836,1.13378,0.82099,1.24847,0.004852,0.004852,0.004852
54,5244.55,1.27625,0.84821,1.25317,0.80184,0.8853,0.86623,0.55894,1.13391,0.81943,1.24829,0.004753,0.004753,0.004753
55,5471.26,1.2694,0.84902,1.25041,0.80385,0.88443,0.86626,0.55908,1.13446,0.81716,1.24918,0.004654,0.004654,0.004654
56,5700.53,1.26961,0.83944,1.25382,0.80388,0.88366,0.86609,0.55952,1.13485,0.81491,1.24926,0.004555,0.004555,0.004555
57,5926.45,1.26719,0.82766,1.24789,0.80423,0.88409,0.86635,0.56035,1.13542,0.81209,1.25004,0.004456,0.004456,0.004456
58,6154.31,1.25803,0.82745,1.24584,0.80401,0.88711,0.86655,0.56088,1.13546,0.81019,1.25027,0.004357,0.004357,0.004357
59,6381.03,1.26962,0.82832,1.24766,0.80314,0.88826,0.86693,0.56125,1.13567,0.80736,1.25024,0.004258,0.004258,0.004258
60,6607.93,1.2558,0.82443,1.24486,0.80289,0.88905,0.86686,0.56148,1.13517,0.80451,1.24943,0.004159,0.004159,0.004159
61,6835.41,1.25852,0.82693,1.23789,0.80377,0.88924,0.86788,0.56206,1.13529,0.80107,1.24887,0.00406,0.00406,0.00406
62,7062.66,1.24928,0.80569,1.23763,0.80346,0.88966,0.86806,0.56225,1.13538,0.79808,1.24878,0.003961,0.003961,0.003961
63,7290.07,1.24615,0.80814,1.23694,0.80406,0.8893,0.86853,0.56327,1.13548,0.79487,1.24846,0.003862,0.003862,0.003862
64,7517.42,1.24894,0.80293,1.23488,0.80362,0.88964,0.86923,0.56414,1.13514,0.79185,1.24747,0.003763,0.003763,0.003763
65,7743.45,1.24801,0.80127,1.23734,0.80555,0.8886,0.86965,0.56469,1.1352,0.78796,1.24728,0.003664,0.003664,0.003664
66,7969.59,1.24514,0.798,1.22996,0.80837,0.8873,0.87062,0.56561,1.13481,0.78555,1.24675,0.003565,0.003565,0.003565
67,8197.22,1.23659,0.79059,1.22923,0.80874,0.8871,0.87129,0.56707,1.13526,0.78213,1.24688,0.003466,0.003466,0.003466
68,8424.19,1.24005,0.78964,1.22466,0.81012,0.88669,0.87192,0.56757,1.13481,0.77857,1.24627,0.003367,0.003367,0.003367
69,8650.39,1.22888,0.78194,1.22043,0.81019,0.8874,0.87231,0.56858,1.13514,0.77484,1.24633,0.003268,0.003268,0.003268
70,8879.2,1.22021,0.78077,1.21887,0.80878,0.88851,0.87264,0.56918,1.13476,0.77174,1.24636,0.003169,0.003169,0.003169
71,9106.52,1.2288,0.77723,1.21982,0.80871,0.88875,0.87303,0.57041,1.13462,0.76933,1.24616,0.00307,0.00307,0.00307
72,9333.05,1.22664,0.77044,1.22234,0.80789,0.88973,0.87337,0.57127,1.13454,0.76638,1.24648,0.002971,0.002971,0.002971
73,9561.61,1.22378,0.77129,1.21876,0.80788,0.89194,0.87442,0.57244,1.13453,0.76294,1.2466,0.002872,0.002872,0.002872
74,9787.82,1.21575,0.75884,1.21034,0.80927,0.89121,0.8754,0.57325,1.13407,0.75987,1.2458,0.002773,0.002773,0.002773
75,10013,1.2103,0.74395,1.20701,0.80893,0.89124,0.87562,0.57448,1.13456,0.75644,1.2463,0.002674,0.002674,0.002674
76,10240.9,1.21395,0.74685,1.20802,0.81001,0.88807,0.87599,0.57512,1.13501,0.75249,1.24701,0.002575,0.002575,0.002575
77,10468.6,1.20325,0.73702,1.20585,0.8113,0.88783,0.87643,0.57605,1.13442,0.74844,1.24583,0.002476,0.002476,0.002476
78,10698,1.20404,0.74008,1.20654,0.81189,0.88669,0.87696,0.57682,1.1339,0.74458,1.24509,0.002377,0.002377,0.002377
79,10926.9,1.19097,0.72798,1.19716,0.81579,0.88378,0.87795,0.57807,1.13382,0.74035,1.24549,0.002278,0.002278,0.002278
80,11155.3,1.19006,0.72828,1.19812,0.81119,0.89111,0.87851,0.57885,1.13379,0.73732,1.24545,0.002179,0.002179,0.002179
81,11382.9,1.1896,0.71624,1.19276,0.81535,0.88632,0.87797,0.57948,1.13374,0.73433,1.24505,0.00208,0.00208,0.00208
82,11608.9,1.1851,0.71254,1.1931,0.81616,0.8859,0.87872,0.58033,1.13364,0.73116,1.24477,0.001981,0.001981,0.001981
83,11835.7,1.1791,0.70778,1.18642,0.81497,0.88758,0.879,0.58138,1.13357,0.72743,1.2442,0.001882,0.001882,0.001882
84,12063.9,1.17026,0.70514,1.18581,0.8151,0.88613,0.87913,0.58173,1.13378,0.72512,1.24382,0.001783,0.001783,0.001783
85,12292.5,1.17921,0.69941,1.18905,0.81444,0.88652,0.8785,0.58258,1.13424,0.72218,1.24367,0.001684,0.001684,0.001684
86,12521.3,1.16188,0.68853,1.17901,0.81464,0.88586,0.87901,0.58383,1.13463,0.71947,1.24343,0.001585,0.001585,0.001585
87,12749.8,1.16318,0.68837,1.17951,0.81386,0.8871,0.87893,0.58415,1.13456,0.71629,1.243,0.001486,0.001486,0.001486
88,12978,1.15156,0.68373,1.17319,0.81406,0.88659,0.87891,0.58529,1.13487,0.71349,1.24305,0.001387,0.001387,0.001387
89,13207.1,1.15027,0.6763,1.16756,0.81408,0.88606,0.87867,0.58558,1.1353,0.71159,1.24318,0.001288,0.001288,0.001288
90,13434.9,1.13768,0.66146,1.16338,0.81692,0.88304,0.87894,0.58615,1.13571,0.70807,1.24341,0.001189,0.001189,0.001189
91,13662.9,1.10827,0.61228,1.14476,0.81818,0.8828,0.8794,0.58681,1.13646,0.70469,1.24413,0.00109,0.00109,0.00109
92,13890.1,1.09459,0.60352,1.14021,0.82103,0.88129,0.87946,0.58731,1.1369,0.70115,1.24429,0.000991,0.000991,0.000991
93,14117.5,1.08934,0.59748,1.13616,0.81826,0.88453,0.87868,0.58726,1.13765,0.69798,1.24439,0.000892,0.000892,0.000892
94,14344.4,1.08433,0.58906,1.12911,0.82153,0.88246,0.87951,0.58776,1.13854,0.69586,1.24507,0.000793,0.000793,0.000793
95,14569.5,1.07823,0.58369,1.1267,0.82394,0.88008,0.88019,0.58826,1.13921,0.69335,1.2449,0.000694,0.000694,0.000694
96,14798.1,1.06811,0.57772,1.12748,0.8252,0.88067,0.88025,0.58854,1.14053,0.69079,1.24556,0.000595,0.000595,0.000595
97,15022.8,1.06714,0.57528,1.11555,0.82336,0.88171,0.88017,0.5888,1.14166,0.68877,1.24621,0.000496,0.000496,0.000496
98,15248.1,1.06025,0.56969,1.11296,0.82395,0.88151,0.88055,0.58862,1.14281,0.6861,1.24674,0.000397,0.000397,0.000397
99,15472.4,1.0523,0.55748,1.10932,0.82355,0.88123,0.87996,0.58896,1.14382,0.68356,1.24721,0.000298,0.000298,0.000298
100,15699.1,1.0517,0.55699,1.11175,0.82363,0.88111,0.88036,0.58962,1.14528,0.68032,1.24846,0.000199,0.000199,0.000199
