epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,216.049,1.53505,1.82004,1.32497,0.71376,0.76646,0.74813,0.42205,1.3062,1.19964,1.24624,0.00333196,0.00333196,0.00333196
2,422.595,1.49021,1.28178,1.35237,0.69661,0.77221,0.7462,0.42578,1.30978,1.14792,1.33862,0.00664329,0.00664329,0.00664329
3,624.815,1.53052,1.34826,1.43206,0.68571,0.7781,0.72992,0.40715,1.33687,1.1644,1.37527,0.00993263,0.00993263,0.00993263
4,825.283,1.53953,1.30824,1.48265,0.68788,0.78703,0.75036,0.42595,1.28748,1.1339,1.36222,0.009901,0.009901,0.009901
5,1025.93,1.45891,1.20938,1.44868,0.73168,0.81453,0.80019,0.46381,1.23624,1.04023,1.33275,0.009868,0.009868,0.009868
6,1226.06,1.44225,1.16765,1.44301,0.76662,0.82424,0.81893,0.47912,1.23904,0.98576,1.35517,0.009835,0.009835,0.009835
7,1426.22,1.41504,1.13585,1.42942,0.76011,0.83342,0.82443,0.50213,1.18826,0.96979,1.32532,0.009802,0.009802,0.009802
8,1626.85,1.39952,1.09447,1.42574,0.77051,0.84279,0.82775,0.51175,1.19048,0.92686,1.32868,0.009769,0.009769,0.009769
9,1828.42,1.39089,1.07165,1.42764,0.77449,0.8461,0.83304,0.51526,1.1774,0.92723,1.34491,0.009736,0.009736,0.009736
10,2029.37,1.38347,1.06222,1.42337,0.77336,0.84893,0.83424,0.51822,1.17441,0.92577,1.33091,0.009703,0.009703,0.009703
11,2230.13,1.37275,1.04139,1.41146,0.78244,0.85371,0.8431,0.53246,1.16098,0.90064,1.32432,0.00967,0.00967,0.00967
12,2431.01,1.3691,1.03088,1.41883,0.77823,0.852,0.83844,0.52296,1.17002,0.88503,1.34746,0.009637,0.009637,0.009637
13,2631.79,1.35887,1.01742,1.41823,0.77953,0.86619,0.84926,0.53623,1.15799,0.87258,1.33601,0.009604,0.009604,0.009604
14,2832.81,1.35238,1.0032,1.42139,0.78215,0.87475,0.85222,0.53746,1.15224,0.87219,1.33474,0.009571,0.009571,0.009571
15,3032.25,1.34873,0.99397,1.41364,0.78986,0.87272,0.85755,0.54246,1.1546,0.86216,1.33744,0.009538,0.009538,0.009538
16,3232.59,1.34492,0.99079,1.41416,0.79524,0.86251,0.85702,0.54427,1.15331,0.85529,1.33608,0.009505,0.009505,0.009505
17,3434.75,1.3392,0.97722,1.41544,0.78983,0.86995,0.85801,0.54489,1.15536,0.85057,1.34177,0.009472,0.009472,0.009472
18,3637.18,1.34289,0.96675,1.42114,0.78931,0.87492,0.85731,0.54783,1.1497,0.83928,1.33921,0.009439,0.009439,0.009439
19,3839.86,1.33808,0.96901,1.41725,0.78953,0.87774,0.86106,0.5493,1.14626,0.84364,1.33629,0.009406,0.009406,0.009406
20,4041.59,1.32478,0.95591,1.4084,0.785,0.88205,0.85823,0.54834,1.14382,0.84147,1.33516,0.009373,0.009373,0.009373
21,4243.37,1.33065,0.95228,1.4096,0.78711,0.87728,0.8572,0.5497,1.14499,0.84032,1.33512,0.00934,0.00934,0.00934
22,4446.17,1.32894,0.95443,1.41453,0.78975,0.87574,0.85871,0.54975,1.14377,0.83564,1.3364,0.009307,0.009307,0.009307
23,4648.42,1.32768,0.94252,1.41524,0.79185,0.87924,0.85942,0.5524,1.14039,0.83339,1.33395,0.009274,0.009274,0.009274
24,4854.22,1.3227,0.9407,1.41243,0.79506,0.87861,0.8604,0.55387,1.13738,0.83005,1.33272,0.009241,0.009241,0.009241
25,5058.84,1.32331,0.93891,1.41564,0.79482,0.87968,0.86134,0.5549,1.1368,0.82964,1.332,0.009208,0.009208,0.009208
26,5262.17,1.31545,0.92357,1.41344,0.79519,0.88084,0.86186,0.55538,1.13504,0.82796,1.33179,0.009175,0.009175,0.009175
27,5466.84,1.31009,0.92029,1.40284,0.79637,0.8801,0.8616,0.55558,1.134,0.82412,1.33203,0.009142,0.009142,0.009142
28,5673.6,1.3203,0.9216,1.41248,0.79615,0.87961,0.86108,0.55577,1.13474,0.82272,1.33279,0.009109,0.009109,0.009109
29,5878.84,1.30519,0.91722,1.40464,0.79682,0.87999,0.86074,0.55618,1.13401,0.8221,1.33189,0.009076,0.009076,0.009076
30,6082.96,1.30827,0.90535,1.40969,0.79725,0.87886,0.86172,0.55689,1.13478,0.81953,1.33286,0.009043,0.009043,0.009043
31,6289.69,1.30475,0.89808,1.41054,0.79718,0.87951,0.86267,0.55729,1.1348,0.81839,1.3333,0.00901,0.00901,0.00901
32,6498.47,1.30016,0.89743,1.40383,0.79529,0.88183,0.8631,0.55809,1.13482,0.81812,1.33322,0.008977,0.008977,0.008977
33,6705.52,1.3068,0.89186,1.40767,0.79579,0.8823,0.86357,0.55789,1.13567,0.81682,1.33407,0.008944,0.008944,0.008944
34,6912.12,1.30798,0.89493,1.413,0.79619,0.88181,0.86375,0.55802,1.13624,0.81593,1.33494,0.008911,0.008911,0.008911
35,7119.78,1.30202,0.89975,1.40732,0.79688,0.88235,0.864,0.5582,1.13733,0.81518,1.33588,0.008878,0.008878,0.008878
36,7324.56,1.29645,0.88349,1.40325,0.79627,0.88295,0.86432,0.55879,1.13817,0.81398,1.33702,0.008845,0.008845,0.008845
37,7528.33,1.29918,0.88446,1.40581,0.79729,0.88327,0.865,0.55954,1.1386,0.81407,1.33779,0.008812,0.008812,0.008812
38,7735.12,1.30165,0.87407,1.40596,0.79756,0.88289,0.86545,0.55987,1.13912,0.81267,1.33878,0.008779,0.008779,0.008779
39,7941.04,1.29393,0.87253,1.39883,0.79708,0.88371,0.86581,0.56033,1.13952,0.812,1.33926,0.008746,0.008746,0.008746
40,8146.85,1.29805,0.88068,1.40003,0.79768,0.88403,0.8658,0.56057,1.14011,0.81202,1.3399,0.008713,0.008713,0.008713
41,8351.83,1.30353,0.86944,1.40949,0.7975,0.88741,0.86641,0.56093,1.14046,0.81078,1.34005,0.00868,0.00868,0.00868
42,8555.73,1.30224,0.86963,1.40917,0.79739,0.88827,0.86645,0.561,1.14077,0.80971,1.34075,0.008647,0.008647,0.008647
43,8763.26,1.29464,0.87479,1.4035,0.79724,0.88829,0.86653,0.56128,1.14067,0.80789,1.34107,0.008614,0.008614,0.008614
44,8969.91,1.28807,0.85565,1.40024,0.7985,0.8877,0.86734,0.56178,1.14109,0.80603,1.34166,0.008581,0.008581,0.008581
45,9174.85,1.29776,0.85686,1.40936,0.79835,0.88887,0.86719,0.56197,1.14079,0.80446,1.34203,0.008548,0.008548,0.008548
46,9379.5,1.29379,0.85206,1.40576,0.79924,0.88955,0.86776,0.56265,1.14088,0.80224,1.34252,0.008515,0.008515,0.008515
47,9585.1,1.29468,0.85256,1.40646,0.79994,0.88842,0.86771,0.56319,1.14078,0.80079,1.34252,0.008482,0.008482,0.008482
48,9789.49,1.28592,0.84758,1.40153,0.79937,0.88876,0.86778,0.56347,1.14096,0.79969,1.34274,0.008449,0.008449,0.008449
49,9993.02,1.28967,0.84917,1.40421,0.79868,0.8893,0.86723,0.56391,1.14047,0.79808,1.34256,0.008416,0.008416,0.008416
50,10198.2,1.29271,0.83673,1.40736,0.79797,0.8892,0.86768,0.5645,1.14059,0.7959,1.34281,0.008383,0.008383,0.008383
51,10404.4,1.29635,0.83149,1.41262,0.79888,0.88898,0.86783,0.56464,1.14107,0.79378,1.34307,0.00835,0.00835,0.00835
52,10608.9,1.29171,0.83225,1.40663,0.79915,0.88875,0.86778,0.56477,1.14125,0.7925,1.34332,0.008317,0.008317,0.008317
53,10813.1,1.2817,0.83941,1.39846,0.79981,0.88926,0.8685,0.56512,1.14145,0.79131,1.34362,0.008284,0.008284,0.008284
54,11019.3,1.28981,0.82979,1.40886,0.79968,0.8894,0.86837,0.56532,1.14228,0.78941,1.34437,0.008251,0.008251,0.008251
55,11225.1,1.27919,0.82515,1.40258,0.80065,0.88954,0.86804,0.56508,1.14303,0.78763,1.34495,0.008218,0.008218,0.008218
56,11431.3,1.28839,0.82669,1.40529,0.80091,0.88938,0.86883,0.56585,1.14361,0.78584,1.34566,0.008185,0.008185,0.008185
57,11636.4,1.27503,0.82539,1.4002,0.80154,0.88969,0.86875,0.56633,1.14392,0.78425,1.34597,0.008152,0.008152,0.008152
58,11841.7,1.28068,0.82367,1.39881,0.80118,0.88994,0.86854,0.56677,1.14445,0.78264,1.34626,0.008119,0.008119,0.008119
59,12045.1,1.27335,0.81695,1.39275,0.80065,0.89021,0.86815,0.56681,1.14477,0.78074,1.34674,0.008086,0.008086,0.008086
60,12246.9,1.2788,0.8152,1.39894,0.80166,0.89026,0.86881,0.56717,1.14527,0.77914,1.34716,0.008053,0.008053,0.008053
61,12452.7,1.27735,0.81297,1.39662,0.80154,0.89025,0.869,0.56737,1.14589,0.77741,1.3476,0.00802,0.00802,0.00802
62,12657.5,1.27785,0.81576,1.39509,0.80278,0.89008,0.86957,0.56806,1.14587,0.77571,1.34744,0.007987,0.007987,0.007987
63,12860.9,1.27767,0.81563,1.39929,0.80304,0.89029,0.86952,0.56849,1.14543,0.77332,1.34715,0.007954,0.007954,0.007954
64,13065.3,1.27189,0.81272,1.39368,0.80346,0.88996,0.86936,0.56884,1.1454,0.77111,1.34682,0.007921,0.007921,0.007921
65,13270.4,1.26972,0.80743,1.39581,0.80285,0.88973,0.86965,0.56915,1.14481,0.77011,1.34633,0.007888,0.007888,0.007888
66,13474.1,1.27102,0.80559,1.39302,0.80281,0.88989,0.86972,0.56933,1.14512,0.76806,1.3463,0.007855,0.007855,0.007855
67,13678.6,1.26784,0.79733,1.39181,0.80366,0.88877,0.86967,0.56957,1.14546,0.76671,1.34659,0.007822,0.007822,0.007822
68,13890.6,1.27129,0.79473,1.39401,0.80384,0.88819,0.8697,0.56967,1.14552,0.76563,1.34681,0.007789,0.007789,0.007789
