epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,6844.2,1.28272,0.85581,1.38435,0.79761,0.88272,0.86539,0.56028,1.13528,0.81503,1.32991,0.006733,0.006733,0.006733
35,7044.59,1.28033,0.86164,1.3767,0.79824,0.8818,0.86577,0.56092,1.13564,0.81224,1.33054,0.006634,0.006634,0.006634
36,7244.93,1.2678,0.85214,1.36611,0.79862,0.88168,0.8664,0.56139,1.13573,0.80951,1.33106,0.006535,0.006535,0.006535
37,7445.8,1.26806,0.85088,1.3718,0.79905,0.88152,0.86726,0.56207,1.13576,0.80685,1.33172,0.006436,0.006436,0.006436
38,7646.3,1.26483,0.84063,1.3671,0.79864,0.88251,0.86764,0.5629,1.13587,0.80402,1.3321,0.006337,0.006337,0.006337
39,7846.71,1.25729,0.84133,1.36157,0.79831,0.88364,0.86783,0.5636,1.13564,0.80142,1.33216,0.006238,0.006238,0.006238
40,8047.09,1.26435,0.84006,1.37268,0.80074,0.88355,0.86833,0.56469,1.13543,0.7993,1.33247,0.006139,0.006139,0.006139
41,8247.37,1.26536,0.82994,1.37422,0.80185,0.884,0.86911,0.56533,1.13592,0.79757,1.33337,0.00604,0.00604,0.00604
42,8448.06,1.26439,0.82884,1.37198,0.80092,0.88345,0.86898,0.56638,1.13548,0.79512,1.3335,0.005941,0.005941,0.005941
43,8648.68,1.25653,0.82645,1.36527,0.80109,0.88356,0.86929,0.56673,1.13552,0.79356,1.33386,0.005842,0.005842,0.005842
44,8848.79,1.24544,0.81327,1.36029,0.80156,0.88384,0.86986,0.56706,1.13572,0.79104,1.33444,0.005743,0.005743,0.005743
45,9049.22,1.25965,0.80843,1.36926,0.80243,0.88264,0.87041,0.56804,1.13565,0.78864,1.33441,0.005644,0.005644,0.005644
46,9249.9,1.25095,0.80381,1.36228,0.80293,0.88259,0.87086,0.56811,1.13559,0.78673,1.33435,0.005545,0.005545,0.005545
47,9450.42,1.24804,0.80517,1.35888,0.80225,0.88222,0.87102,0.56951,1.13496,0.7841,1.33361,0.005446,0.005446,0.005446
48,9650.64,1.24009,0.79065,1.35817,0.80127,0.88426,0.87089,0.57009,1.13448,0.78039,1.33332,0.005347,0.005347,0.005347
49,9851.01,1.24271,0.79001,1.35918,0.80139,0.88394,0.87164,0.57065,1.1341,0.777,1.33304,0.005248,0.005248,0.005248
50,10051.5,1.23872,0.77826,1.35855,0.80106,0.88417,0.87172,0.57181,1.13411,0.77416,1.33323,0.005149,0.005149,0.005149
51,10252,1.24179,0.77764,1.3632,0.80286,0.88401,0.87187,0.57249,1.13373,0.7707,1.33362,0.00505,0.00505,0.00505
52,10451.9,1.23182,0.76622,1.35697,0.80332,0.88325,0.87233,0.57343,1.13389,0.76666,1.33455,0.004951,0.004951,0.004951
53,10652.2,1.22652,0.77217,1.35248,0.8036,0.88424,0.87334,0.57428,1.13358,0.763,1.33495,0.004852,0.004852,0.004852
54,10852.6,1.23307,0.76024,1.35917,0.80637,0.88103,0.87409,0.57486,1.13285,0.75912,1.33448,0.004753,0.004753,0.004753
55,11053,1.22327,0.75971,1.34953,0.8071,0.88132,0.87476,0.5754,1.13229,0.75484,1.33412,0.004654,0.004654,0.004654
56,11253.2,1.22712,0.75454,1.3509,0.80715,0.88052,0.87465,0.57597,1.13187,0.75049,1.33412,0.004555,0.004555,0.004555
57,11453.5,1.21285,0.75321,1.34266,0.80657,0.88135,0.87557,0.57673,1.13158,0.74617,1.3343,0.004456,0.004456,0.004456
58,11654,1.21444,0.7461,1.34377,0.80838,0.88048,0.87634,0.5778,1.13112,0.74161,1.33425,0.004357,0.004357,0.004357
59,11853.9,1.2067,0.73411,1.33686,0.80836,0.88065,0.8764,0.57889,1.13109,0.7373,1.3347,0.004258,0.004258,0.004258
60,12054,1.21049,0.73412,1.34094,0.81044,0.88011,0.87702,0.57978,1.13122,0.73285,1.33511,0.004159,0.004159,0.004159
61,12253.8,1.20379,0.72862,1.33898,0.81289,0.87788,0.87792,0.58009,1.13097,0.72936,1.33463,0.00406,0.00406,0.00406
62,12454,1.19939,0.73136,1.33007,0.81469,0.87658,0.87874,0.58107,1.13097,0.72552,1.33445,0.003961,0.003961,0.003961
63,12653.8,1.19446,0.72333,1.33366,0.81205,0.88017,0.87883,0.58159,1.13084,0.72152,1.33413,0.003862,0.003862,0.003862
64,12853.3,1.18995,0.71997,1.32656,0.81357,0.87878,0.87925,0.5825,1.13004,0.71714,1.33317,0.003763,0.003763,0.003763
65,13053.2,1.18065,0.70821,1.32585,0.81346,0.87946,0.8797,0.58306,1.13,0.71333,1.33316,0.003664,0.003664,0.003664
66,13253.8,1.182,0.70359,1.32627,0.81451,0.87966,0.87987,0.58368,1.13003,0.7097,1.33286,0.003565,0.003565,0.003565
67,13454.1,1.17388,0.69153,1.32361,0.81608,0.87891,0.88037,0.58415,1.12988,0.70539,1.33264,0.003466,0.003466,0.003466
68,13654.5,1.17404,0.69086,1.32104,0.81527,0.88081,0.88112,0.58538,1.12996,0.70118,1.33238,0.003367,0.003367,0.003367
69,13855,1.17141,0.69535,1.31753,0.81573,0.88116,0.88145,0.58616,1.13022,0.69647,1.33249,0.003268,0.003268,0.003268
70,14055.2,1.16158,0.68309,1.316,0.81353,0.88466,0.8815,0.58694,1.12975,0.69311,1.33206,0.003169,0.003169,0.003169
71,14255.6,1.15903,0.68004,1.31179,0.81462,0.88306,0.88201,0.58815,1.12924,0.68885,1.33161,0.00307,0.00307,0.00307
72,14455.5,1.15393,0.67719,1.30815,0.81556,0.88297,0.88278,0.58854,1.12959,0.6856,1.33134,0.002971,0.002971,0.002971
73,14655.9,1.15013,0.66813,1.30467,0.81617,0.88295,0.88288,0.58901,1.12956,0.68195,1.33132,0.002872,0.002872,0.002872
74,14856.4,1.15029,0.66469,1.30645,0.8156,0.88556,0.88344,0.5898,1.12942,0.67819,1.33109,0.002773,0.002773,0.002773
75,15056.2,1.1409,0.65981,1.29854,0.81563,0.88524,0.88393,0.59026,1.12967,0.67493,1.33127,0.002674,0.002674,0.002674
76,15256.4,1.13446,0.6533,1.29818,0.8142,0.8866,0.88454,0.59143,1.13007,0.67208,1.33134,0.002575,0.002575,0.002575
77,15456.2,1.12228,0.64698,1.29013,0.81405,0.88842,0.88516,0.59226,1.13061,0.66885,1.33182,0.002476,0.002476,0.002476
78,15656.5,1.12907,0.64001,1.29216,0.81502,0.88826,0.8861,0.59266,1.13105,0.66578,1.33234,0.002377,0.002377,0.002377
79,15856.4,1.11493,0.63404,1.28653,0.8142,0.89114,0.88667,0.59339,1.13214,0.66283,1.3331,0.002278,0.002278,0.002278
80,16057.1,1.10733,0.62663,1.28198,0.81387,0.89264,0.88677,0.59389,1.13305,0.65993,1.33414,0.002179,0.002179,0.002179
81,16257.5,1.10473,0.62238,1.27747,0.81511,0.8917,0.88684,0.5943,1.13382,0.65748,1.33483,0.00208,0.00208,0.00208
82,16457.8,1.1022,0.62035,1.27765,0.81663,0.88929,0.88678,0.59488,1.1347,0.65481,1.33535,0.001981,0.001981,0.001981
83,16657.9,1.09157,0.61054,1.2696,0.81724,0.88733,0.88739,0.59488,1.13541,0.65245,1.33569,0.001882,0.001882,0.001882
84,16857.7,1.08784,0.6079,1.27002,0.81698,0.88799,0.88733,0.5954,1.13657,0.64999,1.33645,0.001783,0.001783,0.001783
85,17057.9,1.07857,0.60273,1.26158,0.81859,0.88757,0.88761,0.59538,1.13742,0.64819,1.33685,0.001684,0.001684,0.001684
86,17258,1.07207,0.59756,1.25302,0.82049,0.88673,0.88831,0.59582,1.13855,0.64635,1.33803,0.001585,0.001585,0.001585
87,17458,1.06912,0.59046,1.25463,0.82101,0.88654,0.8885,0.59605,1.13999,0.64357,1.33956,0.001486,0.001486,0.001486
88,17657.9,1.06226,0.59255,1.24904,0.82047,0.88676,0.88841,0.59613,1.14084,0.64167,1.3403,0.001387,0.001387,0.001387
89,17858.1,1.05369,0.57868,1.24876,0.81791,0.88831,0.88856,0.59607,1.14238,0.63973,1.34188,0.001288,0.001288,0.001288
90,18058.1,1.0389,0.57697,1.23804,0.81765,0.89026,0.88841,0.59604,1.14414,0.63836,1.34409,0.001189,0.001189,0.001189
91,18258.1,0.98574,0.50988,1.21205,0.81888,0.88981,0.88872,0.596,1.1461,0.63625,1.3464,0.00109,0.00109,0.00109
92,18456.9,0.97958,0.5084,1.20578,0.82036,0.88774,0.88863,0.59599,1.14756,0.63452,1.3481,0.000991,0.000991,0.000991
93,18655.4,0.96305,0.49977,1.19574,0.82271,0.88326,0.88905,0.59613,1.149,0.63352,1.34939,0.000892,0.000892,0.000892
94,18854.3,0.95493,0.49385,1.19402,0.82277,0.88499,0.88913,0.59592,1.1511,0.63196,1.35203,0.000793,0.000793,0.000793
95,19052.8,0.9481,0.48492,1.1883,0.82198,0.88614,0.88929,0.59582,1.1532,0.63045,1.35478,0.000694,0.000694,0.000694
96,19251.3,0.9393,0.48209,1.18204,0.82235,0.88512,0.88888,0.5959,1.15546,0.6288,1.35789,0.000595,0.000595,0.000595
97,19450,0.93095,0.4749,1.17589,0.8226,0.88594,0.88853,0.5956,1.15786,0.6274,1.361,0.000496,0.000496,0.000496
98,19648.7,0.92586,0.47615,1.17479,0.82166,0.88557,0.88855,0.59565,1.15998,0.62621,1.36393,0.000397,0.000397,0.000397
99,19847.5,0.91825,0.46961,1.16868,0.82322,0.88308,0.88823,0.59557,1.16103,0.62737,1.3643,0.000298,0.000298,0.000298
100,20046.3,0.91125,0.46551,1.16569,0.82334,0.88101,0.88729,0.59503,1.16286,0.62708,1.36671,0.000199,0.000199,0.000199
