epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,167.78,1.57562,1.87589,1.38206,0.70955,0.75114,0.77249,0.44173,1.32133,1.07013,1.3069,0.00333129,0.00333129,0.00333129
2,330.394,1.48168,1.25266,1.35061,0.71945,0.78062,0.76943,0.43602,1.33486,1.06421,1.3062,0.00659864,0.00659864,0.00659864
3,489.41,1.54447,1.3185,1.39811,0.71473,0.76656,0.74941,0.43002,1.32843,1.12892,1.33275,0.0098,0.0098,0.0098
4,647.099,1.55726,1.29048,1.42084,0.74082,0.81696,0.80649,0.4646,1.27366,1.03928,1.31814,0.009703,0.009703,0.009703
5,804.099,1.50819,1.20495,1.39788,0.75115,0.81609,0.81062,0.47624,1.26366,1.027,1.32149,0.009604,0.009604,0.009604
6,961.652,1.4695,1.14994,1.37971,0.75954,0.81449,0.81491,0.47879,1.26688,0.99442,1.33903,0.009505,0.009505,0.009505
7,1118.38,1.44503,1.11204,1.36083,0.77802,0.81164,0.82909,0.48776,1.2339,0.9776,1.27004,0.009406,0.009406,0.009406
8,1274.71,1.43403,1.08321,1.35248,0.76936,0.86625,0.84551,0.51029,1.22863,0.9432,1.30882,0.009307,0.009307,0.009307
9,1434.89,1.42029,1.07749,1.35825,0.79075,0.85692,0.86226,0.52188,1.21476,0.92994,1.31035,0.009208,0.009208,0.009208
10,1591.96,1.40257,1.05217,1.34122,0.79907,0.8367,0.85989,0.53218,1.19512,0.89897,1.27192,0.009109,0.009109,0.009109
11,1749.02,1.39267,1.0276,1.33241,0.79654,0.84858,0.85914,0.5319,1.19602,0.87148,1.29988,0.00901,0.00901,0.00901
12,1904.28,1.39373,1.01282,1.32804,0.80211,0.85407,0.8618,0.5336,1.21337,0.85609,1.3102,0.008911,0.008911,0.008911
13,2060.25,1.37925,1.00346,1.32852,0.81016,0.87157,0.86927,0.54033,1.1979,0.83717,1.29671,0.008812,0.008812,0.008812
14,2216.52,1.36462,0.99133,1.31766,0.81063,0.87272,0.8757,0.54742,1.17996,0.83397,1.29379,0.008713,0.008713,0.008713
15,2373.58,1.36557,0.9811,1.32477,0.80991,0.8631,0.86637,0.54334,1.17191,0.84821,1.28258,0.008614,0.008614,0.008614
16,2531.68,1.363,0.97732,1.32229,0.8092,0.88057,0.86922,0.54601,1.18021,0.83446,1.28331,0.008515,0.008515,0.008515
17,2687.91,1.35286,0.96502,1.31234,0.82382,0.86932,0.87347,0.55014,1.17338,0.825,1.28035,0.008416,0.008416,0.008416
18,2844.99,1.34679,0.9577,1.30182,0.81822,0.87159,0.87433,0.55393,1.16897,0.82182,1.27318,0.008317,0.008317,0.008317
19,3000.5,1.34223,0.94347,1.30253,0.81383,0.89123,0.87331,0.55104,1.1624,0.81449,1.27349,0.008218,0.008218,0.008218
20,3155.57,1.34311,0.94307,1.29912,0.8183,0.88775,0.88378,0.56178,1.16296,0.79334,1.27166,0.008119,0.008119,0.008119
21,3311.96,1.33183,0.93183,1.29774,0.81524,0.89409,0.87774,0.56122,1.16352,0.79179,1.2668,0.00802,0.00802,0.00802
22,3467.78,1.33459,0.92633,1.29711,0.81672,0.89477,0.88314,0.564,1.16182,0.78668,1.27386,0.007921,0.007921,0.007921
