epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.3849,2.13644,3.2891,1.30723,0.23609,0.22407,0.17134,0.04653,2.86937,2.27631,1.71553,0.000407197,0.000407197,0.000407197
2,57.9398,1.80493,1.67148,1.1294,0.50938,0.25998,0.20163,0.05432,2.63867,2.30765,1.47371,0.000783082,0.000783082,0.000783082
3,84.8868,1.76415,1.59055,1.11676,0.59922,0.43007,0.34175,0.10106,2.51436,1.8999,1.48987,0.00111772,0.00111772,0.00111772
4,110.184,1.59527,1.44487,1.0614,0.2815,0.28914,0.22606,0.06184,2.6039,3.98674,1.5402,0.00106437,0.00106437,0.00106437
5,133.637,1.58996,1.30834,1.05809,0.32512,0.38657,0.30587,0.09682,2.43437,1.79875,1.39486,0.0010025,0.0010025,0.0010025
6,161.135,1.52064,1.17705,1.03797,0.44773,0.4648,0.42538,0.14449,2.33324,1.63275,1.36386,0.000940625,0.000940625,0.000940625
7,190.554,1.4874,1.17516,1.01868,0.38662,0.39501,0.34769,0.12027,2.25371,1.97923,1.30586,0.00087875,0.00087875,0.00087875
8,218.24,1.38964,1.06987,0.99711,0.43699,0.46578,0.41366,0.13949,2.31764,1.65274,1.32514,0.000816875,0.000816875,0.000816875
9,245.547,1.39737,1.0466,0.99804,0.34513,0.45647,0.34782,0.12153,2.27045,1.73804,1.34071,0.000755,0.000755,0.000755
10,273.103,1.48154,1.1403,1.02018,0.41234,0.48315,0.39884,0.14156,2.24579,1.50334,1.30531,0.000693125,0.000693125,0.000693125
11,306.188,1.33194,1.03897,0.97838,0.43198,0.46098,0.38727,0.126,2.3643,1.55531,1.38588,0.00063125,0.00063125,0.00063125
12,334.152,1.28982,0.95367,0.97013,0.40009,0.49082,0.38529,0.14333,2.16194,1.56995,1.27623,0.000569375,0.000569375,0.000569375
13,359.481,1.26978,0.92372,0.96535,0.42606,0.49054,0.39193,0.13717,2.25833,1.52526,1.34322,0.0005075,0.0005075,0.0005075
14,378.855,1.28235,0.93958,0.96909,0.41724,0.47734,0.38753,0.14947,2.13713,1.5793,1.2565,0.000445625,0.000445625,0.000445625
15,400.236,1.24402,0.90447,0.9543,0.4236,0.4669,0.3956,0.14382,2.22907,1.57865,1.31168,0.00038375,0.00038375,0.00038375
16,427.656,1.2156,0.875,0.95253,0.44653,0.49371,0.42498,0.15763,2.21508,1.43364,1.30164,0.000321875,0.000321875,0.000321875
17,455.539,1.20813,0.85944,0.95097,0.4287,0.48714,0.42016,0.16445,2.11781,1.47012,1.2483,0.00026,0.00026,0.00026
18,483.431,1.19857,0.85358,0.94426,0.43034,0.49463,0.41922,0.16167,2.13142,1.48496,1.26115,0.000198125,0.000198125,0.000198125
19,511.188,1.17398,0.82483,0.93464,0.43145,0.50339,0.41476,0.15525,2.19495,1.42343,1.30359,0.00013625,0.00013625,0.00013625
20,538.821,1.17938,0.83115,0.93421,0.44658,0.50866,0.42129,0.16716,2.10052,1.40755,1.26687,7.4375e-05,7.4375e-05,7.4375e-05
