epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,13819.4,1.29738,0.94133,1.40561,0.76342,0.85784,0.83036,0.5348,1.11109,1.22597,1.31636,0.005842,0.005842,0.005842
44,14139.3,1.3042,0.94406,1.41853,0.76562,0.857,0.83012,0.53508,1.11121,1.21571,1.31637,0.005743,0.005743,0.005743
45,14459.7,1.29898,0.94599,1.40972,0.76761,0.85639,0.83053,0.53557,1.11053,1.20948,1.31607,0.005644,0.005644,0.005644
46,14780,1.30455,0.92901,1.42122,0.76615,0.85956,0.83134,0.53691,1.11014,1.20601,1.31567,0.005545,0.005545,0.005545
47,15100.1,1.29543,0.94247,1.41252,0.76532,0.85821,0.83176,0.5379,1.11004,1.19902,1.31534,0.005446,0.005446,0.005446
48,15420.4,1.29571,0.92459,1.41362,0.76382,0.86133,0.83256,0.53901,1.10973,1.19193,1.3149,0.005347,0.005347,0.005347
49,15740.7,1.28811,0.91667,1.40976,0.768,0.86026,0.83311,0.5392,1.10893,1.18324,1.31451,0.005248,0.005248,0.005248
50,16061.5,1.28855,0.93323,1.41183,0.76659,0.86259,0.8336,0.54011,1.10875,1.17345,1.31521,0.005149,0.005149,0.005149
51,16382.3,1.28587,0.91086,1.40725,0.76257,0.86695,0.83408,0.54052,1.10896,1.16929,1.31537,0.00505,0.00505,0.00505
52,16702.8,1.27393,0.89681,1.39809,0.7636,0.86606,0.83413,0.54139,1.10893,1.16444,1.31557,0.004951,0.004951,0.004951
53,17023.4,1.28359,0.9183,1.40737,0.76702,0.86414,0.8343,0.54166,1.10848,1.15733,1.31528,0.004852,0.004852,0.004852
54,17343.9,1.28193,0.89339,1.40531,0.76704,0.86491,0.83542,0.54274,1.10808,1.15116,1.31506,0.004753,0.004753,0.004753
55,17664.2,1.27191,0.89337,1.40036,0.76848,0.86537,0.83678,0.54394,1.10682,1.14273,1.31394,0.004654,0.004654,0.004654
56,17984.6,1.2785,0.89362,1.40182,0.77102,0.86225,0.83817,0.54479,1.10577,1.13802,1.3128,0.004555,0.004555,0.004555
57,18304.9,1.27035,0.88719,1.39553,0.77136,0.86309,0.83876,0.54644,1.10485,1.13262,1.31161,0.004456,0.004456,0.004456
58,18625.1,1.26621,0.86911,1.39032,0.77227,0.86257,0.84023,0.54749,1.10446,1.12556,1.31158,0.004357,0.004357,0.004357
59,18946,1.25877,0.87002,1.38402,0.77276,0.86267,0.84001,0.54817,1.10406,1.11715,1.31142,0.004258,0.004258,0.004258
60,19266.6,1.26209,0.86456,1.39328,0.77272,0.86042,0.84025,0.54937,1.10356,1.10734,1.31098,0.004159,0.004159,0.004159
61,19587.3,1.25461,0.86118,1.38466,0.77474,0.85769,0.84073,0.55043,1.10362,1.09844,1.31126,0.00406,0.00406,0.00406
62,19907.9,1.26115,0.86481,1.38879,0.77904,0.85253,0.84148,0.55152,1.10271,1.08686,1.31073,0.003961,0.003961,0.003961
63,20228.7,1.25426,0.85368,1.38403,0.78079,0.85199,0.84271,0.55273,1.10257,1.07657,1.3107,0.003862,0.003862,0.003862
64,20549.2,1.24465,0.84586,1.37798,0.78284,0.85146,0.84352,0.55413,1.10155,1.06477,1.30919,0.003763,0.003763,0.003763
65,20870.2,1.24276,0.84508,1.38315,0.78264,0.85313,0.84367,0.55485,1.10078,1.05339,1.3095,0.003664,0.003664,0.003664
66,21190.6,1.23754,0.83169,1.37532,0.78198,0.85559,0.84507,0.55641,1.09987,1.04546,1.3092,0.003565,0.003565,0.003565
67,21511.5,1.24322,0.83645,1.37972,0.78169,0.85497,0.84544,0.55763,1.09912,1.03759,1.30857,0.003466,0.003466,0.003466
68,21832,1.23364,0.82557,1.37197,0.78134,0.85572,0.8461,0.55845,1.09763,1.02781,1.30718,0.003367,0.003367,0.003367
69,22152.5,1.22674,0.82471,1.36759,0.78235,0.85465,0.84686,0.5594,1.09684,1.01886,1.30668,0.003268,0.003268,0.003268
70,22473.3,1.22389,0.81377,1.36491,0.78346,0.85595,0.84803,0.56096,1.09627,1.00697,1.30642,0.003169,0.003169,0.003169
71,22794.5,1.21988,0.81864,1.36468,0.78547,0.85581,0.84847,0.56184,1.09515,0.99832,1.30529,0.00307,0.00307,0.00307
72,23115.3,1.22341,0.80695,1.36516,0.78795,0.85377,0.84854,0.56276,1.0951,0.98862,1.30492,0.002971,0.002971,0.002971
73,23436.1,1.21048,0.80215,1.35401,0.78997,0.85309,0.84907,0.56383,1.09473,0.97863,1.30427,0.002872,0.002872,0.002872
74,23756.8,1.21125,0.79843,1.35574,0.78777,0.85713,0.84961,0.56503,1.0944,0.96986,1.30398,0.002773,0.002773,0.002773
75,24077.6,1.21186,0.78532,1.35711,0.79036,0.85658,0.85038,0.56649,1.09444,0.96296,1.30361,0.002674,0.002674,0.002674
76,24398.4,1.20206,0.78221,1.35298,0.7928,0.85374,0.85089,0.56754,1.09482,0.95502,1.3042,0.002575,0.002575,0.002575
77,24719,1.1931,0.78781,1.34393,0.7937,0.85463,0.85112,0.5682,1.09534,0.94554,1.30453,0.002476,0.002476,0.002476
78,25040.2,1.18792,0.77083,1.34037,0.79682,0.85112,0.85167,0.5685,1.09578,0.93791,1.30418,0.002377,0.002377,0.002377
79,25361.3,1.184,0.75818,1.33948,0.79618,0.85393,0.85242,0.56933,1.09628,0.93091,1.30418,0.002278,0.002278,0.002278
80,25681.8,1.1795,0.75398,1.33904,0.792,0.85851,0.85349,0.56997,1.09675,0.92574,1.30431,0.002179,0.002179,0.002179
81,26002.9,1.17522,0.74936,1.3344,0.79053,0.85876,0.85406,0.57066,1.09711,0.92164,1.30408,0.00208,0.00208,0.00208
82,26324,1.16684,0.74732,1.33022,0.79389,0.85575,0.85431,0.57121,1.09783,0.91597,1.30428,0.001981,0.001981,0.001981
83,26644.5,1.16614,0.74252,1.32991,0.79625,0.85706,0.85514,0.57172,1.09828,0.9102,1.30417,0.001882,0.001882,0.001882
84,26965.1,1.16273,0.73799,1.3235,0.79536,0.85846,0.85524,0.57204,1.09894,0.90334,1.30445,0.001783,0.001783,0.001783
85,27285.8,1.15274,0.72143,1.31675,0.79531,0.8587,0.85591,0.5729,1.09941,0.89774,1.30391,0.001684,0.001684,0.001684
86,27606.4,1.14263,0.71631,1.31311,0.79578,0.85737,0.85648,0.57328,1.1002,0.89265,1.30422,0.001585,0.001585,0.001585
87,27926.8,1.13312,0.70306,1.30252,0.79656,0.85751,0.85667,0.57404,1.10147,0.88696,1.30546,0.001486,0.001486,0.001486
88,28247.3,1.13728,0.70403,1.30586,0.79729,0.85593,0.85615,0.57453,1.1026,0.88149,1.30657,0.001387,0.001387,0.001387
89,28567.8,1.1189,0.701,1.29475,0.79832,0.85453,0.85611,0.57515,1.10338,0.87603,1.30708,0.001288,0.001288,0.001288
90,28888.2,1.11403,0.68766,1.29123,0.79867,0.85372,0.85645,0.57513,1.10453,0.87075,1.30835,0.001189,0.001189,0.001189
91,29212.1,1.07718,0.62163,1.28214,0.80007,0.8529,0.85716,0.57595,1.10612,0.86353,1.31003,0.00109,0.00109,0.00109
92,29533.6,1.04739,0.60936,1.26184,0.80201,0.85132,0.85712,0.57594,1.10733,0.85877,1.31151,0.000991,0.000991,0.000991
93,29854.2,1.04573,0.61203,1.25702,0.80368,0.85099,0.85753,0.5763,1.1086,0.85301,1.31319,0.000892,0.000892,0.000892
94,30175,1.04315,0.59428,1.25853,0.80288,0.85061,0.85664,0.57546,1.11051,0.84797,1.3155,0.000793,0.000793,0.000793
95,30495,1.02402,0.59574,1.24249,0.80333,0.85075,0.85579,0.57448,1.11204,0.84305,1.31686,0.000694,0.000694,0.000694
96,30814.6,1.01909,0.57888,1.2428,0.80389,0.852,0.85573,0.57458,1.11335,0.83979,1.31823,0.000595,0.000595,0.000595
97,31133.4,1.00799,0.57329,1.23484,0.80318,0.8521,0.85503,0.57418,1.11499,0.83792,1.31995,0.000496,0.000496,0.000496
98,31452.1,1.00208,0.5631,1.22934,0.80179,0.85373,0.85419,0.5733,1.11612,0.83591,1.32083,0.000397,0.000397,0.000397
99,31771.4,0.99583,0.56164,1.22663,0.79969,0.85322,0.85379,0.57303,1.11815,0.83352,1.32328,0.000298,0.000298,0.000298
100,32090,0.98261,0.54805,1.21879,0.7959,0.85549,0.85295,0.57245,1.12018,0.83191,1.32609,0.000199,0.000199,0.000199
