epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.6682,1.63207,1.84985,1.525,0.30763,0.36022,0.27514,0.08524,2.43701,3.87527,2.41327,0.000415896,0.000415896,0.000415896
2,159.287,1.40898,1.108,1.44651,0.31734,0.32678,0.26726,0.07736,2.50666,4.35068,2.69589,0.000791351,0.000791351,0.000791351
3,237.354,1.35582,1.03453,1.40644,0.3903,0.35831,0.29465,0.08186,2.57156,4.15744,2.68056,0.00112556,0.00112556,0.00112556
4,314.295,1.30183,0.97664,1.37377,0.38216,0.37251,0.32531,0.09133,2.59386,3.93409,2.81166,0.00106437,0.00106437,0.00106437
5,388.902,1.23137,0.86902,1.32301,0.38598,0.37563,0.31484,0.09218,2.57349,3.60059,2.81519,0.0010025,0.0010025,0.0010025
6,463.744,1.1695,0.83175,1.28232,0.4047,0.35783,0.31056,0.08866,2.62613,4.11737,2.9087,0.000940625,0.000940625,0.000940625
7,539.103,1.14343,0.8134,1.27113,0.41105,0.35192,0.31675,0.08879,2.59605,3.36314,2.86338,0.00087875,0.00087875,0.00087875
8,614.159,1.10264,0.76739,1.24431,0.3851,0.33258,0.27208,0.07454,2.62667,4.02434,2.90033,0.000816875,0.000816875,0.000816875
9,687.817,1.07712,0.75236,1.22832,0.39675,0.34361,0.31221,0.09007,2.63563,3.80903,2.91939,0.000755,0.000755,0.000755
10,762.455,1.04965,0.7273,1.20513,0.40065,0.34453,0.30324,0.08198,2.69813,3.86479,3.13475,0.000693125,0.000693125,0.000693125
11,837.242,0.94944,0.62817,1.14714,0.41308,0.35666,0.32287,0.08953,2.71986,3.69855,3.0953,0.00063125,0.00063125,0.00063125
12,910.535,0.93187,0.60733,1.13759,0.39522,0.37344,0.33226,0.09447,2.69161,3.79001,3.14832,0.000569375,0.000569375,0.000569375
13,985.412,0.9096,0.58324,1.12546,0.41768,0.37193,0.33606,0.09658,2.69732,3.94706,3.18897,0.0005075,0.0005075,0.0005075
14,1059.11,0.8785,0.56809,1.10525,0.43298,0.35026,0.3335,0.09509,2.71422,3.75931,3.19113,0.000445625,0.000445625,0.000445625
15,1132.41,0.86264,0.54658,1.09373,0.40608,0.34837,0.31371,0.08783,2.72856,4.12198,3.28811,0.00038375,0.00038375,0.00038375
16,1205.2,0.84598,0.53277,1.08723,0.41556,0.3713,0.3388,0.09963,2.73953,3.71534,3.29922,0.000321875,0.000321875,0.000321875
17,1338.88,0.82322,0.51411,1.07519,0.4134,0.34742,0.31866,0.09283,2.728,3.87143,3.31094,0.00026,0.00026,0.00026
18,1467.71,0.80199,0.50089,1.05814,0.39392,0.36391,0.32598,0.09432,2.74632,3.92758,3.41822,0.000198125,0.000198125,0.000198125
19,1594.78,0.78143,0.49043,1.0476,0.41271,0.34916,0.32691,0.09545,2.75651,3.80319,3.40783,0.00013625,0.00013625,0.00013625
20,1722.01,0.76258,0.47202,1.03713,0.40387,0.3526,0.32601,0.09447,2.75689,3.91209,3.43994,7.4375e-05,7.4375e-05,7.4375e-05
