epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2439.27,1.19433,0.85231,1.31277,0.81982,0.861,0.8677,0.5422,1.14057,0.79401,1.29156,0.007921,0.007921,0.007921
44,2496.64,1.19096,0.84217,1.31239,0.81787,0.8688,0.86995,0.55014,1.14788,0.78553,1.30459,0.0078715,0.0078715,0.0078715
45,2554.06,1.18926,0.84357,1.31327,0.82248,0.86306,0.8724,0.54854,1.13814,0.79144,1.29602,0.007822,0.007822,0.007822
46,2611.61,1.18662,0.83225,1.31005,0.81896,0.86824,0.87582,0.54769,1.14997,0.78314,1.2987,0.0077725,0.0077725,0.0077725
47,2669.28,1.19574,0.84104,1.31609,0.82706,0.87485,0.88005,0.55197,1.13672,0.78394,1.29122,0.007723,0.007723,0.007723
48,2726.87,1.20056,0.84663,1.31732,0.81785,0.87745,0.8778,0.55119,1.14685,0.78748,1.30392,0.0076735,0.0076735,0.0076735
49,2784.28,1.1856,0.84451,1.30292,0.81567,0.8631,0.87224,0.55104,1.13674,0.77734,1.29227,0.007624,0.007624,0.007624
50,2841.83,1.17823,0.83018,1.30415,0.81621,0.86819,0.8723,0.54742,1.14276,0.77563,1.29753,0.0075745,0.0075745,0.0075745
51,2899.39,1.17439,0.82967,1.29904,0.81571,0.88568,0.88082,0.55519,1.13625,0.77646,1.29742,0.007525,0.007525,0.007525
52,2957.21,1.1849,0.83271,1.30989,0.82519,0.8819,0.87557,0.55306,1.13038,0.77519,1.2935,0.0074755,0.0074755,0.0074755
53,3014.8,1.17154,0.8239,1.29915,0.82903,0.87442,0.87567,0.55384,1.13227,0.77307,1.29524,0.007426,0.007426,0.007426
54,3072.47,1.16269,0.80407,1.2988,0.82879,0.87787,0.8744,0.55599,1.13126,0.76714,1.28958,0.0073765,0.0073765,0.0073765
55,3130.18,1.17517,0.82025,1.30194,0.81785,0.87485,0.87933,0.55638,1.13214,0.76729,1.28895,0.007327,0.007327,0.007327
56,3188.07,1.16767,0.82896,1.29219,0.81349,0.87628,0.86803,0.55105,1.12765,0.76792,1.28957,0.0072775,0.0072775,0.0072775
57,3245.33,1.17924,0.81886,1.30262,0.82447,0.87315,0.86887,0.55173,1.13043,0.76626,1.29101,0.007228,0.007228,0.007228
58,3302.62,1.16798,0.80732,1.29284,0.81625,0.87661,0.87161,0.55386,1.13117,0.76083,1.29222,0.0071785,0.0071785,0.0071785
59,3359.85,1.16684,0.79438,1.2931,0.8215,0.88146,0.87179,0.55441,1.13459,0.75607,1.29986,0.007129,0.007129,0.007129
60,3417.09,1.16891,0.80386,1.29408,0.81501,0.88812,0.8685,0.55245,1.13782,0.75291,1.30172,0.0070795,0.0070795,0.0070795
61,3474.73,1.16735,0.81131,1.29238,0.81792,0.89184,0.87506,0.55657,1.13721,0.75248,1.29587,0.00703,0.00703,0.00703
62,3532.14,1.15274,0.8006,1.29036,0.82493,0.88647,0.88034,0.55791,1.13831,0.75287,1.29935,0.0069805,0.0069805,0.0069805
63,3589.93,1.15754,0.80218,1.28597,0.82648,0.88335,0.87456,0.55633,1.13497,0.75143,1.29336,0.006931,0.006931,0.006931
64,3647.29,1.15907,0.79226,1.29068,0.82563,0.88386,0.87902,0.5587,1.1375,0.74572,1.29766,0.0068815,0.0068815,0.0068815
65,3705.12,1.15927,0.79756,1.28758,0.82473,0.88576,0.87846,0.55909,1.13378,0.74558,1.29196,0.006832,0.006832,0.006832
66,3762.93,1.14751,0.79399,1.27487,0.82094,0.88043,0.87652,0.55747,1.1303,0.74722,1.28676,0.0067825,0.0067825,0.0067825
67,3820.6,1.16369,0.79577,1.29489,0.81926,0.88966,0.87492,0.55865,1.12692,0.74344,1.28541,0.006733,0.006733,0.006733
68,3877.94,1.1599,0.7876,1.28754,0.82148,0.88721,0.87427,0.56102,1.12686,0.73988,1.28659,0.0066835,0.0066835,0.0066835
69,3935.71,1.16411,0.79105,1.29042,0.82382,0.88512,0.87989,0.56389,1.12497,0.73575,1.28719,0.006634,0.006634,0.006634
70,3993.34,1.16248,0.79037,1.3009,0.82654,0.8842,0.88026,0.56579,1.12517,0.73559,1.28881,0.0065845,0.0065845,0.0065845
71,4051.17,1.15518,0.76913,1.28829,0.82975,0.88389,0.87981,0.56542,1.12688,0.73295,1.29074,0.006535,0.006535,0.006535
72,4108.74,1.15988,0.79142,1.28673,0.82805,0.88665,0.87975,0.56463,1.12616,0.73376,1.29003,0.0064855,0.0064855,0.0064855
