epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,155.74,1.75888,2.18814,1.45744,0.57294,0.41092,0.32546,0.0887,2.49864,3.11216,2.26525,0.000416184,0.000416184,0.000416184
2,313.474,1.58948,1.60759,1.42343,0.37236,0.3871,0.32811,0.09412,2.48884,3.35295,2.33113,0.000791624,0.000791624,0.000791624
3,469.568,1.49483,1.45379,1.38344,0.35004,0.35658,0.2982,0.08457,2.52047,3.44817,2.26902,0.00112581,0.00112581,0.00112581
4,573.583,1.43679,1.37629,1.35495,0.38529,0.37543,0.334,0.09268,2.51913,3.5709,2.3927,0.00106437,0.00106437,0.00106437
5,670.975,1.37676,1.28159,1.33048,0.37614,0.35304,0.32235,0.09544,2.51353,3.66987,2.43337,0.0010025,0.0010025,0.0010025
6,768.438,1.30754,1.20991,1.28789,0.39019,0.3315,0.30851,0.0865,2.64745,3.64613,2.55547,0.000940625,0.000940625,0.000940625
7,870.212,1.29014,1.18196,1.28265,0.39327,0.35245,0.32478,0.0923,2.58282,3.65412,2.50133,0.00087875,0.00087875,0.00087875
8,968.24,1.24691,1.14388,1.26297,0.40208,0.33219,0.31903,0.09243,2.69009,3.63741,2.58793,0.000816875,0.000816875,0.000816875
9,1065.91,1.21718,1.11756,1.24724,0.36872,0.34144,0.30293,0.08425,2.67991,3.6312,2.6868,0.000755,0.000755,0.000755
10,1162.66,1.18847,1.07848,1.23438,0.36067,0.33083,0.29634,0.08364,2.69833,3.94308,2.75262,0.000693125,0.000693125,0.000693125
11,1259.67,1.09983,0.97463,1.18413,0.36627,0.3419,0.30239,0.0883,2.70078,3.8007,2.74025,0.00063125,0.00063125,0.00063125
12,1356.96,1.08497,0.95648,1.17779,0.36893,0.33091,0.29103,0.08296,2.77667,3.94753,2.79534,0.000569375,0.000569375,0.000569375
13,1454.8,1.05898,0.93483,1.16011,0.36071,0.3402,0.29523,0.08284,2.77022,3.91839,2.83922,0.0005075,0.0005075,0.0005075
14,1550.89,1.04033,0.91879,1.15236,0.36926,0.3179,0.27643,0.07614,2.84822,3.95693,2.94884,0.000445625,0.000445625,0.000445625
15,1646.95,1.01588,0.8962,1.14239,0.38863,0.32073,0.29872,0.08556,2.77717,3.95418,2.91114,0.00038375,0.00038375,0.00038375
16,1744.19,0.98468,0.86446,1.13253,0.37039,0.32875,0.29875,0.08336,2.79955,3.97173,2.97955,0.000321875,0.000321875,0.000321875
17,1840.37,0.95639,0.8385,1.11635,0.36032,0.34179,0.29889,0.08499,2.77326,4.01006,2.94494,0.00026,0.00026,0.00026
18,1936.11,0.93579,0.83047,1.1044,0.35804,0.32905,0.29316,0.0806,2.83048,4.04442,3.08386,0.000198125,0.000198125,0.000198125
19,2031.73,0.91747,0.80425,1.09166,0.36036,0.32872,0.29823,0.08394,2.83253,4.09801,3.14033,0.00013625,0.00013625,0.00013625
20,2127.45,0.8858,0.78898,1.0784,0.36973,0.33583,0.30324,0.08534,2.8309,4.00408,3.11274,7.4375e-05,7.4375e-05,7.4375e-05
