epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,159.857,1.47683,1.72209,1.3577,0.74056,0.806,0.80364,0.46896,1.19049,0.88735,1.27781,0.00333146,0.00333146,0.00333146
2,312.582,1.43144,1.16795,1.35572,0.72761,0.83267,0.80247,0.47062,1.20951,0.94439,1.30937,0.00663181,0.00663181,0.00663181
3,462.782,1.48264,1.24559,1.42811,0.59319,0.58068,0.57919,0.28655,1.67016,1.5171,1.67881,0.00989915,0.00989915,0.00989915
4,611.139,1.48949,1.22923,1.46979,0.74889,0.8344,0.82907,0.49258,1.18242,0.93416,1.33732,0.0098515,0.0098515,0.0098515
5,758.821,1.42971,1.14533,1.44911,0.74273,0.87775,0.84547,0.51062,1.14936,0.86299,1.35908,0.009802,0.009802,0.009802
6,906.298,1.41004,1.09866,1.44994,0.78057,0.85956,0.84647,0.52171,1.12973,0.8661,1.32934,0.0097525,0.0097525,0.0097525
7,1054.11,1.38401,1.07718,1.43568,0.80715,0.84025,0.84854,0.52387,1.1386,0.83285,1.33917,0.009703,0.009703,0.009703
8,1201.61,1.3631,1.04309,1.4286,0.81004,0.8539,0.85832,0.53478,1.10451,0.84779,1.32332,0.0096535,0.0096535,0.0096535
9,1349.17,1.35154,1.03689,1.42002,0.80243,0.88049,0.85849,0.54136,1.0932,0.8084,1.33236,0.009604,0.009604,0.009604
10,1496.55,1.33581,1.00152,1.42578,0.81037,0.87336,0.86148,0.54527,1.09347,0.7793,1.34175,0.0095545,0.0095545,0.0095545
11,1643.63,1.32967,0.98539,1.41941,0.81394,0.88129,0.85826,0.55032,1.0727,0.77172,1.31311,0.009505,0.009505,0.009505
12,1791.01,1.31835,0.97169,1.40526,0.82996,0.88126,0.87598,0.56333,1.07094,0.75523,1.31441,0.0094555,0.0094555,0.0094555
13,1938.41,1.30566,0.96467,1.41026,0.81738,0.87993,0.86862,0.5604,1.07021,0.75697,1.32066,0.009406,0.009406,0.009406
14,2085.71,1.30155,0.95596,1.39727,0.81889,0.88645,0.87762,0.56887,1.05322,0.72803,1.30565,0.0093565,0.0093565,0.0093565
15,2232.85,1.30304,0.93418,1.4113,0.82451,0.89474,0.87135,0.56751,1.05742,0.72498,1.31622,0.009307,0.009307,0.009307
16,2379.72,1.28572,0.93118,1.39189,0.82323,0.89565,0.87891,0.57583,1.05933,0.7295,1.3195,0.0092575,0.0092575,0.0092575
17,2527.08,1.29421,0.93506,1.39698,0.82342,0.89773,0.87642,0.57411,1.04899,0.72201,1.31209,0.009208,0.009208,0.009208
18,2674.04,1.27735,0.91343,1.38873,0.83049,0.90078,0.8854,0.58058,1.04297,0.70686,1.30148,0.0091585,0.0091585,0.0091585
19,2821.27,1.28125,0.90326,1.39325,0.83056,0.89833,0.88644,0.5816,1.04732,0.70297,1.318,0.009109,0.009109,0.009109
20,2968.27,1.27772,0.90819,1.38342,0.82535,0.90064,0.88714,0.58647,1.04064,0.69409,1.30362,0.0090595,0.0090595,0.0090595
21,3115.43,1.27009,0.90186,1.38186,0.83339,0.89987,0.89164,0.58981,1.03877,0.68812,1.30423,0.00901,0.00901,0.00901
22,3262.83,1.27001,0.89915,1.38863,0.82861,0.90001,0.88205,0.58375,1.03835,0.68765,1.30918,0.0089605,0.0089605,0.0089605
23,3409.71,1.26542,0.88598,1.39061,0.82633,0.90421,0.88407,0.58657,1.03865,0.68618,1.31563,0.008911,0.008911,0.008911
24,3556.43,1.26503,0.88277,1.38388,0.82838,0.9017,0.88239,0.5873,1.03552,0.68309,1.31224,0.0088615,0.0088615,0.0088615
25,3703.53,1.26124,0.88607,1.37807,0.82729,0.90692,0.88395,0.58497,1.03559,0.68553,1.31101,0.008812,0.008812,0.008812
26,3850.6,1.26454,0.87806,1.38307,0.83201,0.90477,0.88599,0.58832,1.03343,0.68024,1.30896,0.0087625,0.0087625,0.0087625
27,3997.91,1.25108,0.86332,1.37889,0.83157,0.90671,0.88531,0.58906,1.03517,0.67706,1.31193,0.008713,0.008713,0.008713
28,4145.31,1.25544,0.86262,1.38163,0.83265,0.90552,0.88489,0.59105,1.03104,0.67327,1.30661,0.0086635,0.0086635,0.0086635
29,4292.59,1.25104,0.8562,1.37901,0.83178,0.90637,0.88688,0.59305,1.03042,0.66875,1.30699,0.008614,0.008614,0.008614
30,4439.92,1.24298,0.85642,1.38235,0.83311,0.90653,0.88762,0.59355,1.03032,0.66682,1.30728,0.0085645,0.0085645,0.0085645
31,4587.1,1.24713,0.85549,1.38374,0.83409,0.90679,0.88877,0.59435,1.02804,0.66632,1.30556,0.008515,0.008515,0.008515
32,4733.7,1.24299,0.84509,1.38177,0.83317,0.90867,0.88931,0.5965,1.02707,0.66329,1.30599,0.0084655,0.0084655,0.0084655
33,4881.02,1.24149,0.84089,1.37546,0.83473,0.90832,0.89102,0.59705,1.02564,0.66147,1.30649,0.008416,0.008416,0.008416
34,5027.75,1.23755,0.84095,1.37085,0.8328,0.90611,0.89048,0.59731,1.02569,0.66069,1.30767,0.0083665,0.0083665,0.0083665
35,5175.13,1.24599,0.83684,1.3807,0.83273,0.90829,0.89116,0.59819,1.02535,0.65942,1.30836,0.008317,0.008317,0.008317
36,5322.17,1.23916,0.83401,1.37846,0.83252,0.90786,0.89123,0.59855,1.02504,0.65796,1.30892,0.0082675,0.0082675,0.0082675
37,5468.83,1.23861,0.82805,1.37976,0.83204,0.90744,0.89151,0.59824,1.0265,0.65615,1.31009,0.008218,0.008218,0.008218
38,5616.06,1.23227,0.83467,1.37145,0.83069,0.91307,0.89186,0.59772,1.02652,0.65491,1.31093,0.0081685,0.0081685,0.0081685
39,5763.11,1.22567,0.81697,1.37382,0.82889,0.91538,0.89261,0.59812,1.02653,0.65391,1.31116,0.008119,0.008119,0.008119
40,5910.17,1.2252,0.81833,1.37452,0.82986,0.91421,0.89307,0.59836,1.02675,0.65375,1.31131,0.0080695,0.0080695,0.0080695
41,6057.04,1.21695,0.81807,1.36586,0.83268,0.91024,0.89277,0.59877,1.0267,0.65206,1.31197,0.00802,0.00802,0.00802
42,6204.14,1.2196,0.81566,1.37223,0.83292,0.90927,0.89286,0.59911,1.02691,0.65174,1.31323,0.0079705,0.0079705,0.0079705
43,6351.61,1.22417,0.8121,1.36968,0.83168,0.91067,0.89345,0.59962,1.02659,0.65077,1.3132,0.007921,0.007921,0.007921
44,6498.75,1.22743,0.81915,1.37433,0.83269,0.91092,0.89389,0.60063,1.02656,0.65004,1.31305,0.0078715,0.0078715,0.0078715
45,6646.09,1.22109,0.80614,1.37407,0.8313,0.91183,0.89428,0.60061,1.02637,0.64978,1.31303,0.007822,0.007822,0.007822
46,6793.09,1.22859,0.79863,1.37836,0.83101,0.91074,0.89421,0.60051,1.0263,0.6482,1.3134,0.0077725,0.0077725,0.0077725
47,6939.64,1.23006,0.7978,1.37846,0.83208,0.91129,0.89416,0.60078,1.02636,0.64749,1.31363,0.007723,0.007723,0.007723
48,7087.03,1.21959,0.79269,1.36234,0.83311,0.91288,0.89469,0.60141,1.02602,0.64703,1.31378,0.0076735,0.0076735,0.0076735
49,7234.04,1.21822,0.79831,1.37617,0.83285,0.91232,0.89444,0.60158,1.02585,0.64663,1.31387,0.007624,0.007624,0.007624
50,7381.21,1.22096,0.78509,1.36912,0.83185,0.91371,0.89471,0.60192,1.02583,0.6456,1.31384,0.0075745,0.0075745,0.0075745
51,7528.42,1.20738,0.78073,1.3647,0.83232,0.91387,0.8948,0.60171,1.02567,0.64461,1.31375,0.007525,0.007525,0.007525
52,7675.4,1.21488,0.78171,1.3677,0.83354,0.9144,0.89594,0.60228,1.0256,0.64274,1.31412,0.0074755,0.0074755,0.0074755
53,7822.74,1.21177,0.78127,1.37464,0.83222,0.91441,0.89596,0.60243,1.02605,0.64215,1.31452,0.007426,0.007426,0.007426
54,7969.92,1.21934,0.77756,1.3805,0.83247,0.91517,0.89623,0.6023,1.02581,0.64103,1.31454,0.0073765,0.0073765,0.0073765
55,8117.22,1.20076,0.76974,1.36701,0.83229,0.91608,0.89578,0.60269,1.02549,0.64058,1.31455,0.007327,0.007327,0.007327
56,8264.35,1.19542,0.77039,1.36238,0.83341,0.91488,0.89644,0.60325,1.02514,0.63995,1.31473,0.0072775,0.0072775,0.0072775
57,8411.52,1.20406,0.77,1.36848,0.83342,0.91482,0.89667,0.60382,1.02548,0.63855,1.31527,0.007228,0.007228,0.007228
58,8558.91,1.19995,0.7674,1.36589,0.83397,0.91474,0.89649,0.60362,1.02531,0.63777,1.31549,0.0071785,0.0071785,0.0071785
59,8705.93,1.2026,0.77132,1.36999,0.83329,0.91451,0.89641,0.60405,1.02522,0.63719,1.31613,0.007129,0.007129,0.007129
60,8853.28,1.20261,0.76029,1.36944,0.83447,0.91382,0.89645,0.60392,1.02527,0.63588,1.31659,0.0070795,0.0070795,0.0070795
61,9000.5,1.19617,0.75674,1.36393,0.8344,0.9135,0.8968,0.60464,1.02534,0.63492,1.31707,0.00703,0.00703,0.00703
62,9147.53,1.19805,0.76031,1.36318,0.83433,0.91383,0.89686,0.60509,1.02551,0.63378,1.31762,0.0069805,0.0069805,0.0069805
63,9294.73,1.19772,0.75522,1.3638,0.83625,0.91351,0.89694,0.6051,1.02568,0.63343,1.31796,0.006931,0.006931,0.006931
64,9441.86,1.19624,0.75327,1.36297,0.83547,0.91348,0.89724,0.60614,1.02558,0.63285,1.31771,0.0068815,0.0068815,0.0068815
65,9589.33,1.18797,0.74314,1.35693,0.83521,0.91387,0.89757,0.60653,1.02552,0.63208,1.31757,0.006832,0.006832,0.006832
66,9736.76,1.19165,0.74684,1.36245,0.83484,0.91296,0.89768,0.60636,1.02573,0.63097,1.31792,0.0067825,0.0067825,0.0067825
67,9883.68,1.18512,0.74483,1.35722,0.83459,0.91413,0.89831,0.60683,1.02549,0.62992,1.31798,0.006733,0.006733,0.006733
68,10031.3,1.1871,0.74001,1.36075,0.83479,0.91395,0.89874,0.60717,1.02562,0.62877,1.31841,0.0066835,0.0066835,0.0066835
69,10178.1,1.18601,0.72838,1.36139,0.83651,0.91211,0.89875,0.6071,1.02596,0.62709,1.31876,0.006634,0.006634,0.006634
70,10324.9,1.17934,0.73319,1.35767,0.83815,0.91278,0.89927,0.60759,1.02631,0.62587,1.31898,0.0065845,0.0065845,0.0065845
71,10472.1,1.18377,0.73202,1.36285,0.83761,0.91348,0.8992,0.60866,1.02606,0.62483,1.31834,0.006535,0.006535,0.006535
72,10619.4,1.17547,0.72367,1.35687,0.83802,0.91228,0.89908,0.6088,1.02589,0.62408,1.31817,0.0064855,0.0064855,0.0064855
73,10766.7,1.18389,0.72951,1.35408,0.83937,0.91281,0.89909,0.60924,1.02589,0.62335,1.3175,0.006436,0.006436,0.006436
74,10913.5,1.17511,0.72214,1.35191,0.83841,0.91312,0.89899,0.6091,1.02533,0.62223,1.31655,0.0063865,0.0063865,0.0063865
75,11060.3,1.17939,0.72296,1.35407,0.83856,0.91385,0.89941,0.60958,1.0256,0.62124,1.31662,0.006337,0.006337,0.006337
76,11207.4,1.17844,0.72322,1.3554,0.83905,0.91331,0.89959,0.60996,1.02568,0.61962,1.31707,0.0062875,0.0062875,0.0062875
77,11354.4,1.16616,0.71632,1.34583,0.84003,0.9123,0.90022,0.61073,1.02499,0.61892,1.31604,0.006238,0.006238,0.006238
78,11501.7,1.16996,0.71209,1.3525,0.83986,0.91295,0.90027,0.61111,1.02501,0.61834,1.31597,0.0061885,0.0061885,0.0061885
79,11648.5,1.16639,0.70986,1.34697,0.84038,0.91188,0.90063,0.6114,1.02473,0.61727,1.3153,0.006139,0.006139,0.006139
80,11796,1.16999,0.71183,1.34271,0.84009,0.91106,0.90061,0.61162,1.02467,0.61615,1.31529,0.0060895,0.0060895,0.0060895
81,11943.3,1.16553,0.71133,1.34522,0.84151,0.91122,0.90068,0.61193,1.02437,0.61512,1.31517,0.00604,0.00604,0.00604
82,12090.3,1.15611,0.70264,1.3437,0.84037,0.9111,0.90123,0.61249,1.02463,0.61351,1.31595,0.0059905,0.0059905,0.0059905
83,12237.8,1.15488,0.69527,1.34095,0.84042,0.91153,0.9017,0.61331,1.02455,0.61116,1.31617,0.005941,0.005941,0.005941
84,12384.5,1.16046,0.69237,1.34755,0.84181,0.91149,0.90201,0.61392,1.02488,0.60982,1.31653,0.0058915,0.0058915,0.0058915
85,12531.9,1.15817,0.69441,1.34206,0.84289,0.91181,0.90214,0.61365,1.02495,0.60892,1.31651,0.005842,0.005842,0.005842
86,12679,1.15934,0.69293,1.33911,0.84427,0.91171,0.90241,0.61435,1.02493,0.60656,1.3164,0.0057925,0.0057925,0.0057925
